market,SUM(sales1d),SUM(cost),avg_acos,campaignId,campaignName,adGroupId,adGroupName,advertisedSku,new_campaignName,new_adGroupName
FR,175.71,15.91,0.090547,358912452756123,DeepBI_0502_M19 manu 2_overstock,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS00190NAY00SR1-23V1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu 2
FR,170.34,12.68,0.074439,266649249856686,M36-Manuel,56337470668458,M36-Large,LPM17SS0036MUT10XLR4V4,DeepBI_0502_M36-Manuel,DeepBI_0502_M36-Large
FR,169.16,16.98,0.100378,13785940172647,M35-Auto_overstock,160887290533579,Ad group 1,LPM17SS00350BLKXXLR4V3,DeepBI_0502_M35-Auto_overstock,DeepBI_0502_Ad group 1
FR,153.43,5.33,0.034739,358912452756123,DeepBI_0502_M19 manu 2_overstock,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS00190WHI00LA1-22V1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu 2
FR,150.78,30.05,0.199297,397618483934436,DeepBI_0502_K01 auto,303743200581063,DeepBI_0502_K01 auto,LPK17SS0001MT1000LR4,DeepBI_0502_K01 auto,DeepBI_0502_K01 auto
FR,150.78,6.77,0.0449,331681360709372,DeepBI_0502_K01 manu,282509148388744,DeepBI_0502_K01 manu,LPK17SS0001MT1000SR4,DeepBI_0502_K01 manu,DeepBI_0502_K01 manu
FR,149.11,7.63,0.05117,331681360709372,DeepBI_0502_K01 manu,282509148388744,DeepBI_0502_K01 manu,LPK17SS0001MT092XSR4,DeepBI_0502_K01 manu,DeepBI_0502_K01 manu
FR,147.11,10.27,0.069812,213098202765464,M93-Auto_overstock,100914605296235,Ad group - 27/07/2022 15:10:55,LPM21SS0093MT0500LR2,DeepBI_0502_M93-Auto_overstock,DeepBI_0502_Ad group - 27/07/2022 15:10:55
FR,141.57,2.85,0.020131,314170871214037,DeepBI_0502_M38_Manual,380814874481977,DeepBI_0502_M38_Manual,LPM17AW0038NBWS0XSA1,DeepBI_0502_M38_Manual,DeepBI_0502_M38_Manual
FR,130.79,5.49,0.041976,310897830115275,DeepBI_0502_G11 auto,447393876724280,DeepBI_0502_G11 auto,LPG22SS0011MT0500MR4,DeepBI_0502_G11 auto,DeepBI_0502_G11 auto
FR,115.4,7.82,0.067764,370475500006660,DeepBI_0502_M36 auto_overstock,516468538668241,DeepBI_0502_M36 auto,LPM17SS00360BLK00MR4V2,DeepBI_0502_M36 auto_overstock,DeepBI_0502_M36 auto
FR,113.46,4.56,0.04019,358912452756123,DeepBI_0502_M19 manu 2_overstock,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS0019HGRY0XLR1-23V1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu 2
FR,112.35,0.5,0.00445,519687384968615,DeepBI_0502_M19 auto_overstock,524359050573607,DeepBI_0502_M19 auto,LPM17SS00190WHI00LA1-22V1,DeepBI_0502_M19 auto_overstock,DeepBI_0502_M19 auto
FR,111.2,7.26,0.065288,370013367149998,DeepBI_new_summer_L52B1_Auto_overstock,319243702674562,DeepBI_new_summer_L52B1_Auto,LPL19SS00520BLK00LB1,DeepBI_0502_DeepBI_new_summer_L52B1_Auto_overstock,DeepBI_0502_DeepBI_new_summer_L52B1_Auto
FR,109.95,1.25,0.011369,549410556087868,DeepBI_0502_BR:Lounge - M92 - Broad,332447225169499,DeepBI_0502_BR:Lounge - M92 - Broad,LPM21SS0092MT0400SR2,DeepBI_0502_BR:Lounge - M92 - Broad,DeepBI_0502_BR:Lounge - M92 - Broad
FR,109.13,1.02,0.009347,370650465728576,DeepBI_0502_G11 G19 manu,554606123730222,DeepBI_0502_G11 G19 manu,LPG22SS0011MT0300SR4,DeepBI_0502_G11 G19 manu,DeepBI_0502_G11 G19 manu
FR,108.28,3.0,0.027706,549410556087868,DeepBI_0502_BR:Lounge - M92 - Broad,332447225169499,DeepBI_0502_BR:Lounge - M92 - Broad,LPM21SS0092MT0600SR2,DeepBI_0502_BR:Lounge - M92 - Broad,DeepBI_0502_BR:Lounge - M92 - Broad
FR,107.82,5.31,0.049249,370013367149998,DeepBI_new_summer_L52B1_Auto_overstock,319243702674562,DeepBI_new_summer_L52B1_Auto,LPL19SS00520NAY00LB1,DeepBI_0502_DeepBI_new_summer_L52B1_Auto_overstock,DeepBI_0502_DeepBI_new_summer_L52B1_Auto
FR,107.73,8.48,0.078715,394390985152618,DeepBI_0502_M92 M93 manu_overstock,551830018868694,DeepBI_0502_M92 M93 manu_overstock,LPM21SS0093MT0300SR2,DeepBI_0502_M92 M93 manu_overstock,DeepBI_0502_M92 M93 manu_overstock
FR,107.28,9.33,0.086969,194689133640064,B14-Auto_overstock,219065790388131,Ad group - 23/06/2022 11:43:15,LPB22SS0014MT0200LR4,DeepBI_0502_B14-Auto_overstock,DeepBI_0502_Ad group - 23/06/2022 11:43:15
FR,107.15,10.23,0.095474,534180651779857,DeepBI_0502_M35 manu_overstock,304183250773689,DeepBI_0502_M35 manu_overstock,LPM17SS00350WHI0XLR4V2,DeepBI_0502_M35 manu_overstock,DeepBI_0502_M35 manu_overstock
FR,104.1,0.32,0.003074,292867919199992,DeepBI_0502_L02 auto1_overstock,454168625952474,DeepBI_0502_L02 auto1,LPL16SS00020BLK00LA1,DeepBI_0502_L02 auto1_overstock,DeepBI_0502_L02 auto1
FR,101.52,2.14,0.02108,358912452756123,DeepBI_0502_M19 manu 2_overstock,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS0019LBLU2XLR1-23V1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu 2
FR,99.96,1.89,0.018908,397618483934436,DeepBI_0502_K01 auto,303743200581063,DeepBI_0502_K01 auto,LPK17SS0001MT092XSR4,DeepBI_0502_K01 auto,DeepBI_0502_K01 auto
FR,95.46,9.97,0.104442,266649249856686,M36-Manuel,56337470668458,M36-Large,LPM17SS0036MUT100MR4V2,DeepBI_0502_M36-Manuel,DeepBI_0502_M36-Large
FR,91.37,2.48,0.027142,13785940172647,M35-Auto_overstock,160887290533579,Ad group 1,LPM17SS00350WHI0XLR4V2,DeepBI_0502_M35-Auto_overstock,DeepBI_0502_Ad group 1
FR,84.98,4.27,0.050247,370650465728576,DeepBI_0502_G11 G19 manu_overstock,554606123730222,DeepBI_0502_G11 G19 manu,LPG22SS0011MT0100MR4,DeepBI_0502_G11 G19 manu_overstock,DeepBI_0502_G11 G19 manu
FR,83.99,10.6,0.126206,213098202765464,M93-Auto_overstock,100914605296235,Ad group - 27/07/2022 15:10:55,LPM21SS0093MT0100LR2,DeepBI_0502_M93-Auto_overstock,DeepBI_0502_Ad group - 27/07/2022 15:10:55
FR,83.31,1.76,0.021126,370650465728576,DeepBI_0502_G11 G19 manu,554606123730222,DeepBI_0502_G11 G19 manu,LPG22SS0011MT0500MR4,DeepBI_0502_G11 G19 manu,DeepBI_0502_G11 G19 manu
FR,82.24,4.93,0.059946,292867919199992,DeepBI_0502_L02 auto1_overstock,454168625952474,DeepBI_0502_L02 auto1,LPL16SS00020BLK00SA1,DeepBI_0502_L02 auto1_overstock,DeepBI_0502_L02 auto1
FR,81.45,0.94,0.011541,292867919199992,DeepBI_0502_L02 auto1_overstock,454168625952474,DeepBI_0502_L02 auto1,LPL16SS00020PUR00SB1,DeepBI_0502_L02 auto1_overstock,DeepBI_0502_L02 auto1
FR,76.64,1.99,0.025966,397618483934436,DeepBI_0502_K01 auto,303743200581063,DeepBI_0502_K01 auto,LPK17SS0001MUT900LR4,DeepBI_0502_K01 auto,DeepBI_0502_K01 auto
FR,73.32,2.23,0.030415,394390985152618,DeepBI_0502_M92 M93 manu_overstock,551830018868694,DeepBI_0502_M92 M93 manu_overstock,LPM21SS0093MT0100SR2,DeepBI_0502_M92 M93 manu_overstock,DeepBI_0502_M92 M93 manu_overstock
FR,73.28,1.48,0.020197,314170871214037,DeepBI_0502_M38_Manual,380814874481977,DeepBI_0502_M38_Manual,LPM17AW0038LGLB00SA1,DeepBI_0502_M38_Manual,DeepBI_0502_M38_Manual
FR,73.28,1.03,0.014056,358912452756123,DeepBI_0502_M19 manu 2,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS00190WHI3XLR1,DeepBI_0502_M19 manu 2,DeepBI_0502_M19 manu 2
FR,73.28,0.69,0.009416,358912452756123,DeepBI_0502_M19 manu 2_overstock,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS0019HGRY00LR1-23V1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu 2
FR,69.2,2.39,0.034538,358912452756123,DeepBI_0502_M19 manu 2_overstock,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS0019HGRY00SR1-22V1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu 2
FR,68.86,2.44,0.035434,213098202765464,M93-Auto_overstock,100914605296235,Ad group - 27/07/2022 15:10:55,LPM21SS0093MT050XLR2,DeepBI_0502_M93-Auto_overstock,DeepBI_0502_Ad group - 27/07/2022 15:10:55
FR,66.62,3.36,0.050435,439167271871984,DeepBI_0502_M38 M39 auto,550618863362838,DeepBI_0502_M38 M39 auto,LPM17AW0038LGLB00SA1,DeepBI_0502_M38 M39 auto,DeepBI_0502_M38 M39 auto
FR,66.42,2.77,0.041704,394390985152618,DeepBI_0502_M92 M93 manu_overstock,551830018868694,DeepBI_0502_M92 M93 manu_overstock,LPM21SS00930BLK00SR2,DeepBI_0502_M92 M93 manu_overstock,DeepBI_0502_M92 M93 manu_overstock
FR,63.28,1.37,0.02165,519687384968615,DeepBI_0502_M19 auto_overstock,524359050573607,DeepBI_0502_M19 auto,LPM17SS00190BLKXXLR1-22V1,DeepBI_0502_M19 auto_overstock,DeepBI_0502_M19 auto
FR,62.46,3.6,0.057637,419435690615995,DeepBI_0502_L02 Manu_overstock,510948590522856,DeepBI_0502_L02 Manu,LPL16SS00020BLK00LB1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
FR,61.63,0.57,0.009249,394390985152618,DeepBI_0502_M92 M93 manu_overstock,551830018868694,DeepBI_0502_M92 M93 manu_overstock,LPM21SS0092MT060XLR2,DeepBI_0502_M92 M93 manu_overstock,DeepBI_0502_M92 M93 manu_overstock
FR,59.97,4.72,0.078706,549410556087868,DeepBI_0502_BR:Lounge - M92 - Broad,332447225169499,DeepBI_0502_BR:Lounge - M92 - Broad,LPM21SS0092MT060XLR2,DeepBI_0502_BR:Lounge - M92 - Broad,DeepBI_0502_BR:Lounge - M92 - Broad
FR,59.37,1.48,0.024928,519687384968615,DeepBI_0502_M19 auto_overstock,524359050573607,DeepBI_0502_M19 auto,LPM17SS00190NAY00SR1-23V1,DeepBI_0502_M19 auto_overstock,DeepBI_0502_M19 auto
FR,58.32,2.27,0.038923,370650465728576,DeepBI_0502_G11 G19 manu,554606123730222,DeepBI_0502_G11 G19 manu,LPG22SS0011MT0100LR4,DeepBI_0502_G11 G19 manu,DeepBI_0502_G11 G19 manu
FR,57.46,1.79,0.031152,519687384968615,DeepBI_0502_M19 auto_overstock,524359050573607,DeepBI_0502_M19 auto,LPM17SS0019HGRY00LR1-23V1,DeepBI_0502_M19 auto_overstock,DeepBI_0502_M19 auto
FR,54.96,0.55,0.010007,519687384968615,DeepBI_0502_M19 auto,524359050573607,DeepBI_0502_M19 auto,LPM17SS0019HGRY00LR1-23V1,DeepBI_0502_M19 auto,DeepBI_0502_M19 auto
FR,53.32,2.82,0.052888,331681360709372,DeepBI_0502_K01 manu,282509148388744,DeepBI_0502_K01 manu,LPK17SS00010MUT008R4Y20V1,DeepBI_0502_K01 manu,DeepBI_0502_K01 manu
FR,51.65,0.89,0.017231,370650465728576,DeepBI_0502_G11 G19 manu_overstock,554606123730222,DeepBI_0502_G11 G19 manu,LPG22SS0011MT0100LR4,DeepBI_0502_G11 G19 manu_overstock,DeepBI_0502_G11 G19 manu
FR,51.63,1.2,0.023242,314170871214037,DeepBI_0502_M38_Manual_overstock,380814874481977,DeepBI_0502_M38_Manual,LPM17AW0038NBWH00SA1,DeepBI_0502_M38_Manual_overstock,DeepBI_0502_M38_Manual
FR,51.43,1.86,0.036166,358912452756123,DeepBI_0502_M19 manu 2_overstock,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS00190WHI3XLR1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu 2
FR,50.81,2.84,0.055895,397618483934436,DeepBI_0502_K01 auto,303743200581063,DeepBI_0502_K01 auto,LPK17SS0001MUT3012R4V2,DeepBI_0502_K01 auto,DeepBI_0502_K01 auto
FR,49.98,5.39,0.107843,213098202765464,M93-Auto_overstock,100914605296235,Ad group - 27/07/2022 15:10:55,LPM21SS0093MT0300SR2,DeepBI_0502_M93-Auto_overstock,DeepBI_0502_Ad group - 27/07/2022 15:10:55
FR,49.15,3.49,0.071007,397618483934436,DeepBI_0502_K01 auto,303743200581063,DeepBI_0502_K01 auto,LPK17SS00010WHI012R4,DeepBI_0502_K01 auto,DeepBI_0502_K01 auto
FR,47.88,2.58,0.053885,13785940172647,M35-Auto_overstock,160887290533579,Ad group 1,LPM17SS00350BLK00MR4V2,DeepBI_0502_M35-Auto_overstock,DeepBI_0502_Ad group 1
FR,46.64,3.3,0.070755,370475500006660,DeepBI_0502_M36 auto,516468538668241,DeepBI_0502_M36 auto,LPM17SS0036MUT100LR4V5,DeepBI_0502_M36 auto,DeepBI_0502_M36 auto
FR,44.98,1.28,0.028457,394390985152618,DeepBI_0502_M92 M93 manu_overstock,551830018868694,DeepBI_0502_M92 M93 manu_overstock,LPM21SS0092MT0300LR2,DeepBI_0502_M92 M93 manu_overstock,DeepBI_0502_M92 M93 manu_overstock
FR,36.64,1.87,0.051037,439167271871984,DeepBI_0502_M38 M39 auto_overstock,550618863362838,DeepBI_0502_M38 M39 auto,LPM17AW0038NBWH00SA1,DeepBI_0502_M38 M39 auto_overstock,DeepBI_0502_M38 M39 auto
FR,36.64,3.74,0.102074,358912452756123,DeepBI_0502_M19 manu 2,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS00190BLKXXLR1-22V1,DeepBI_0502_M19 manu 2,DeepBI_0502_M19 manu 2
FR,36.64,1.56,0.042576,358912452756123,DeepBI_0502_M19 manu 2,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS0019HGRY00SR1-22V1,DeepBI_0502_M19 manu 2,DeepBI_0502_M19 manu 2
FR,33.31,2.55,0.076554,439167271871984,DeepBI_0502_M38 M39 auto,550618863362838,DeepBI_0502_M38 M39 auto,LPM17AW0038NBWH00SA1,DeepBI_0502_M38 M39 auto,DeepBI_0502_M38 M39 auto
FR,29.16,0.52,0.017833,194689133640064,B14-Auto,219065790388131,Ad group - 23/06/2022 11:43:15,LPB22SS0014MT0200LR4,DeepBI_0502_B14-Auto,DeepBI_0502_Ad group - 23/06/2022 11:43:15
FR,29.16,1.0,0.034294,310897830115275,DeepBI_0502_G11 auto,447393876724280,DeepBI_0502_G11 auto,LPG22SS0011MT0100LR4,DeepBI_0502_G11 auto,DeepBI_0502_G11 auto
FR,29.16,0.72,0.024691,370650465728576,DeepBI_0502_G11 G19 manu_overstock,554606123730222,DeepBI_0502_G11 G19 manu,LPG22SS0011MT0300SR4,DeepBI_0502_G11 G19 manu_overstock,DeepBI_0502_G11 G19 manu
FR,26.66,1.33,0.049887,370650465728576,DeepBI_0502_G11 G19 manu,554606123730222,DeepBI_0502_G11 G19 manu,LPG22SS0011MT0100MR4,DeepBI_0502_G11 G19 manu,DeepBI_0502_G11 G19 manu
FR,26.66,0.79,0.029632,447453544032854,G19-Auto,448779222821384,Ad group - 10/04/2024 15:57:05.725,LPG24SS0019MT012XLR4,DeepBI_0502_G19-Auto,DeepBI_0502_Ad group - 10/04/2024 15:57:05.725
FR,26.66,1.49,0.055889,310897830115275,DeepBI_0502_G11 auto,447393876724280,DeepBI_0502_G11 auto,LPG24SS0019MT012XLR4,DeepBI_0502_G11 auto,DeepBI_0502_G11 auto
FR,24.99,0.89,0.035614,370650465728576,DeepBI_0502_G11 G19 manu_overstock,554606123730222,DeepBI_0502_G11 G19 manu,LPG22SS0011MT0500MR4,DeepBI_0502_G11 G19 manu_overstock,DeepBI_0502_G11 G19 manu
FR,24.99,1.48,0.059224,331681360709372,DeepBI_0502_K01 manu,282509148388744,DeepBI_0502_K01 manu,LPK17SS0001MT1000LR4,DeepBI_0502_K01 manu,DeepBI_0502_K01 manu
FR,24.99,0.29,0.011605,266649249856686,M36-Manuel,56337470668458,M36-Large,LPM17SS00360BLK00LR4V3,DeepBI_0502_M36-Manuel,DeepBI_0502_M36-Large
FR,24.99,1.51,0.060424,266649249856686,M36-Manuel,56337470668458,M36-Large,LPM17SS00360WHI00SR4,DeepBI_0502_M36-Manuel,DeepBI_0502_M36-Large
FR,24.99,0.62,0.02481,394390985152618,DeepBI_0502_M92 M93 manu_overstock,551830018868694,DeepBI_0502_M92 M93 manu_overstock,LPM21SS0092MT0600SR2,DeepBI_0502_M92 M93 manu_overstock,DeepBI_0502_M92 M93 manu_overstock
FR,23.32,0.8,0.034305,266649249856686,M36-Manuel,56337470668458,M36-Large,LPM17SS00360BLK00MR4V2,DeepBI_0502_M36-Manuel,DeepBI_0502_M36-Large
FR,22.56,1.11,0.049202,534180651779857,DeepBI_0502_M35 manu_overstock,304183250773689,DeepBI_0502_M35 manu_overstock,LPM17SS00350BLK00MR4V2,DeepBI_0502_M35 manu_overstock,DeepBI_0502_M35 manu_overstock
FR,22.16,1.1,0.049639,370475500006660,DeepBI_0502_M36 auto,516468538668241,DeepBI_0502_M36 auto,LPM17SS00360BLK00MR4V2,DeepBI_0502_M36 auto,DeepBI_0502_M36 auto
FR,21.43,1.07,0.04993,534180651779857,DeepBI_0502_M35 manu_overstock,304183250773689,DeepBI_0502_M35 manu_overstock,LPM17SS00350BLK0XLR4,DeepBI_0502_M35 manu_overstock,DeepBI_0502_M35 manu_overstock
FR,21.43,0.55,0.025665,394390985152618,DeepBI_0502_M92 M93 manu_overstock,551830018868694,DeepBI_0502_M92 M93 manu_overstock,LPM21SS0093MT0100MR2,DeepBI_0502_M92 M93 manu_overstock,DeepBI_0502_M92 M93 manu_overstock
FR,21.43,0.79,0.036864,394390985152618,DeepBI_0502_M92 M93 manu_overstock,551830018868694,DeepBI_0502_M92 M93 manu_overstock,LPM21SS0093MT012XLR2,DeepBI_0502_M92 M93 manu_overstock,DeepBI_0502_M92 M93 manu_overstock
FR,20.82,2.02,0.097022,419435690615995,DeepBI_0502_L02 Manu,510948590522856,DeepBI_0502_L02 Manu,LPL16SS00020BLK00LA1,DeepBI_0502_L02 Manu,DeepBI_0502_L02 Manu
FR,20.82,0.9,0.043228,292867919199992,DeepBI_0502_L02 auto1_overstock,454168625952474,DeepBI_0502_L02 auto1,LPL16SS00020BLK00LB1,DeepBI_0502_L02 auto1_overstock,DeepBI_0502_L02 auto1
FR,20.82,0.85,0.040826,519687384968615,DeepBI_0502_M19 auto_overstock,524359050573607,DeepBI_0502_M19 auto,LPM17SS0019LBLU2XLR1-23V1,DeepBI_0502_M19 auto_overstock,DeepBI_0502_M19 auto
FR,20.82,0.39,0.018732,303596841106930,DeepBI_0502_M131 auto,445692937997527,DeepBI_0502_M131 auto,LPM23SS0131IDBL00MR1,DeepBI_0502_M131 auto,DeepBI_0502_M131 auto
FR,20.82,3.67,0.176273,303596841106930,DeepBI_0502_M131 auto_overstock,445692937997527,DeepBI_0502_M131 auto,LPM23SS0131IDBL00MR1,DeepBI_0502_M131 auto_overstock,DeepBI_0502_M131 auto
FR,20.0,1.12,0.056,534180651779857,DeepBI_0502_M35 manu_overstock,304183250773689,DeepBI_0502_M35 manu_overstock,LPM17SS00350BLKXXLR4V3,DeepBI_0502_M35 manu_overstock,DeepBI_0502_M35 manu_overstock
FR,19.99,0.68,0.034017,370013367149998,DeepBI_new_summer_L52B1_Auto,319243702674562,DeepBI_new_summer_L52B1_Auto,LPL19SS00520NAY00LB1,DeepBI_0502_DeepBI_new_summer_L52B1_Auto,DeepBI_0502_DeepBI_new_summer_L52B1_Auto
FR,19.78,2.02,0.102123,419435690615995,DeepBI_0502_L02 Manu,510948590522856,DeepBI_0502_L02 Manu,LPL16SS00020BLK00LB1,DeepBI_0502_L02 Manu,DeepBI_0502_L02 Manu
FR,18.32,0.95,0.051856,439167271871984,DeepBI_0502_M38 M39 auto_overstock,550618863362838,DeepBI_0502_M38 M39 auto,LPM17AW0038LGLB00SA1,DeepBI_0502_M38 M39 auto_overstock,DeepBI_0502_M38 M39 auto
FR,18.32,0.36,0.019651,314170871214037,DeepBI_0502_M38_Manual,380814874481977,DeepBI_0502_M38_Manual,LPM17AW0038NBWH00SA1,DeepBI_0502_M38_Manual,DeepBI_0502_M38_Manual
FR,18.32,2.07,0.112991,314170871214037,DeepBI_0502_M38_Manual_overstock,380814874481977,DeepBI_0502_M38_Manual,LPM17AW0038NBWS0XSA1,DeepBI_0502_M38_Manual_overstock,DeepBI_0502_M38_Manual
FR,18.32,0.92,0.050218,519687384968615,DeepBI_0502_M19 auto_overstock,524359050573607,DeepBI_0502_M19 auto,LPM17SS00190BLK00LR1-22V1,DeepBI_0502_M19 auto_overstock,DeepBI_0502_M19 auto
FR,18.32,0.52,0.028384,519687384968615,DeepBI_0502_M19 auto,524359050573607,DeepBI_0502_M19 auto,LPM17SS00190BLKXXLR1-22V1,DeepBI_0502_M19 auto,DeepBI_0502_M19 auto
FR,18.32,0.0,0.0,358912452756123,DeepBI_0502_M19 manu 2,401945033887736,DeepBI_0502_M19 manu 2,LPM17SS0019LBLU2XLR1-23V1,DeepBI_0502_M19 manu 2,DeepBI_0502_M19 manu 2
FR,16.65,0.87,0.052252,519687384968615,DeepBI_0502_M19 auto_overstock,524359050573607,DeepBI_0502_M19 auto,LPM17SS0019IDBL0XLR1-23V1,DeepBI_0502_M19 auto_overstock,DeepBI_0502_M19 auto
FR,14.24,0.68,0.047753,519687384968615,DeepBI_0502_M19 auto_overstock,524359050573607,DeepBI_0502_M19 auto,LPM17SS0019HGRY0XLR1-23V1,DeepBI_0502_M19 auto_overstock,DeepBI_0502_M19 auto
