market,SUM(sales1d),SUM(cost),avg_acos,campaignId,campaignName,adGroupId,adGroupName,advertisedSku,new_campaignName,new_adGroupName
DE,79.8,5.03,0.063033,521740350613734,L01 manu_overstock,364043537489322,L01 manu,LPL16SS00010BLK00MA1,DeepBI_0502_L01 manu_overstock,DeepBI_0502_L01 manu
DE,77.29,0.98,0.01268,438171503570439,DeepBI_0502_L17-Manuel,444405052583990,DeepBI_0502_L17-Large,LPL17AW00170BLK00SR2-19Y,DeepBI_0502_L17-Manuel,DeepBI_0502_L17-Large
DE,67.2,4.68,0.069643,521740350613734,L01 manu_overstock,364043537489322,L01 manu,LPL16SS00010BLK0XLB1,DeepBI_0502_L01 manu_overstock,DeepBI_0502_L01 manu
DE,62.16,4.9,0.078829,369532906139174,DeepBI_0502_G11 G19 manu_overstock,366109047572006,DeepBI_0502_G11 G19 manu,LPG22SS0011MT030XLR4,DeepBI_0502_G11 G19 manu_overstock,DeepBI_0502_G11 G19 manu
DE,58.8,0.8,0.013605,505331942103853,DeepBI_0502_K01_AUTO,413848536171301,DeepBI_0502_K01 (AUTO),LPK17SS00010MUT004R4Y20V1,DeepBI_0502_K01_AUTO,DeepBI_0502_K01 (AUTO)
DE,52.92,0.72,0.013605,155494364172523,m35 auto_overstock,60724723071500,Ad group 1,LPM17SS00350WHIXXLR4V3,DeepBI_0502_m35 auto_overstock,DeepBI_0502_Ad group 1
DE,50.4,0.53,0.010516,462278126484449,DeepBI_0502_M19 manu 2 复制 1_overstock,415036366596725,DeepBI_0502_M19 manu 2,LPM17SS0019WNST00LR1,DeepBI_0502_M19 manu 2 复制 1_overstock,DeepBI_0502_M19 manu 2
DE,47.04,0.65,0.013818,215307777163381,L39 L42 auto,238811483340637,广告组 - 13.9.2022 22:07:04,LPL19AW00390BLK00MR1V2,DeepBI_0502_L39 L42 auto,DeepBI_0502_广告组 - 13.9.2022 22:07:04
DE,46.2,1.76,0.038095,438141102782269,DeepBI_0502_M92_Auto,381153377445579,DeepBI_0502_M92_Auto,LPM21SS0092MT020XSR2,DeepBI_0502_M92_Auto,DeepBI_0502_M92_Auto
DE,45.36,1.86,0.041005,134687326172915,M92 M93 auto_overstock,186972197091745,Ad group 1,LPM21SS0092MT020XSR2,DeepBI_0502_M92 M93 auto_overstock,DeepBI_0502_Ad group 1
DE,43.68,6.1,0.139652,224384961818476,M19 manu 2_overstock,83587434286467,M19 manu,LPM17SS00190WHIXXLR1-22V1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu
DE,29.4,0.41,0.013946,505331942103853,DeepBI_0502_K01_AUTO,413848536171301,DeepBI_0502_K01 (AUTO),LPK17SS00010WHI012R4,DeepBI_0502_K01_AUTO,DeepBI_0502_K01 (AUTO)
DE,29.4,0.17,0.005782,514595761134342,DeepBI_0502_K01 - kid's t-shirt (manual),325958769796353,DeepBI_0502_Ad Group 1,LPK17SS0001MUT90XLR4,DeepBI_0502_K01 - kid's t-shirt (manual),DeepBI_0502_Ad Group 1
DE,29.4,0.22,0.007483,514595761134342,DeepBI_0502_K01 - kid's t-shirt (manual),325958769796353,DeepBI_0502_Ad Group 1,LPK17SS0001MUT90XSR4,DeepBI_0502_K01 - kid's t-shirt (manual),DeepBI_0502_Ad Group 1
DE,25.2,1.4,0.055556,438171503570439,DeepBI_0502_L17-Manuel,444405052583990,DeepBI_0502_L17-Large,LPL17AW00170BLK00LR2-19Y,DeepBI_0502_L17-Manuel,DeepBI_0502_L17-Large
DE,25.2,0.54,0.021429,438141102782269,DeepBI_0502_M92_Auto,381153377445579,DeepBI_0502_M92_Auto,LPM21SS0092MT0500MR2,DeepBI_0502_M92_Auto,DeepBI_0502_M92_Auto
DE,22.68,1.95,0.085979,134687326172915,M92 M93 auto_overstock,186972197091745,Ad group 1,LPM21SS0092MT0500MR2,DeepBI_0502_M92 M93 auto_overstock,DeepBI_0502_Ad group 1
DE,21.84,1.92,0.087912,77096673832266,L17 L41 L44 manu,148304714078504,Ad group 1,LPL17AW00170BLK00LR2-19Y,DeepBI_0502_L17 L41 L44 manu,DeepBI_0502_Ad group 1
DE,21.84,0.63,0.028846,77096673832266,L17 L41 L44 manu,148304714078504,Ad group 1,LPL17AW00170BLKXXLR2-19Y,DeepBI_0502_L17 L41 L44 manu,DeepBI_0502_Ad group 1
DE,21.0,2.04,0.097143,133547499382377,B14 auto2_overstock,80802964558058,B14 auto,LPB22SS0014MT0300SR4,DeepBI_0502_B14 auto2_overstock,DeepBI_0502_B14 auto
