market,SUM(sales1d),SUM(cost),avg_acos,campaignId,campaignName,adGroupId,adGroupName,advertisedSku,new_campaignName,new_adGroupName
DE,2587.2,354.0,0.136827,275966513400828,K01 auto,95346095527742,Ad group 1,LPK17SS0001MUT3004R4V2,DeepBI_0502_K01 auto,DeepBI_0502_Ad group 1
DE,2528.4,254.93,0.100827,275966513400828,K01 auto,95346095527742,Ad group 1,LPK17SS00010WHI012R4,DeepBI_0502_K01 auto,DeepBI_0502_Ad group 1
DE,970.2,96.22,0.099175,275966513400828,K01 auto,95346095527742,Ad group 1,LPK17SS00010MUT004R4Y20V1,DeepBI_0502_K01 auto,DeepBI_0502_Ad group 1
DE,882.0,101.54,0.115125,173353123558502,K01 manu,26365897085680,广告组 - 22.7.2022 14:10:16,LPK17SS00010WHI012R4,DeepBI_0502_K01 manu,DeepBI_0502_广告组 - 22.7.2022 14:10:16
DE,588.0,37.27,0.063384,173353123558502,K01 manu,26365897085680,广告组 - 22.7.2022 14:10:16,LPK17SS00010MUT004R4Y20V1,DeepBI_0502_K01 manu,DeepBI_0502_广告组 - 22.7.2022 14:10:16
DE,554.4,34.77,0.062716,173353123558502,K01 manu,26365897085680,广告组 - 22.7.2022 14:10:16,LPK17SS0001MUT3004R4V2,DeepBI_0502_K01 manu,DeepBI_0502_广告组 - 22.7.2022 14:10:16
DE,529.2,25.34,0.047884,275966513400828,K01 auto,95346095527742,Ad group 1,LPK17SS0001MUT1008R4,DeepBI_0502_K01 auto,DeepBI_0502_Ad group 1
DE,397.32,62.38,0.157002,134687326172915,M92 M93 auto_overstock,186972197091745,Ad group 1,LPM21SS0093MT0100SR2,DeepBI_0502_M92 M93 auto_overstock,DeepBI_0502_Ad group 1
DE,387.24,133.04,0.34356,12310204722546,M38 M39 auto,159723403150565,Ad group - 21.4.2022 13:08:22,LPM17AW0039BLBU0XLR1,DeepBI_0502_M38 M39 auto,DeepBI_0502_Ad group - 21.4.2022 13:08:22
DE,333.48,88.48,0.265323,149683322242472,M92 M93 manu_overstock,221743963392489,Ad group 1,LPM21SS0093MT0100LR2,DeepBI_0502_M92 M93 manu_overstock,DeepBI_0502_Ad group 1
DE,327.6,58.64,0.178999,110747744302100,M36 auto_overstock,68500905903909,Ad group 1,LPM17SS00360NAY0XLR4,DeepBI_0502_M36 auto_overstock,DeepBI_0502_Ad group 1
DE,294.0,51.6,0.17551,275966513400828,K01 auto,95346095527742,Ad group 1,LPK17SS00010WHI010R4,DeepBI_0502_K01 auto,DeepBI_0502_Ad group 1
DE,294.0,44.82,0.152449,275966513400828,K01 auto,95346095527742,Ad group 1,LPK17SS0001MUT900LR4,DeepBI_0502_K01 auto,DeepBI_0502_Ad group 1
DE,283.99,7.33,0.025811,38326401275291,M11 M57 M24 manu,161283650464293,M11 57 24,LPM17AW0024DGRY00LR2V2,DeepBI_0502_M11 M57 M24 manu,DeepBI_0502_M11 57 24
DE,259.56,7.25,0.027932,224780133868996,M19 auto,134695443550665,M19 auto,LPM17SS0019PINK3XLR1,DeepBI_0502_M19 auto,DeepBI_0502_M19 auto
DE,257.88,16.38,0.063518,38326401275291,M11 M57 M24 manu,161283650464293,M11 57 24,LPM16AW0011DGRYXXLR2,DeepBI_0502_M11 M57 M24 manu,DeepBI_0502_M11 57 24
DE,235.28,1.25,0.005313,136915462070708,L58 auto,136425500185954,Ad group 1,LPL18SS0058OFWH2XLR2,DeepBI_0502_L58 auto,DeepBI_0502_Ad group 1
DE,235.2,9.42,0.040051,275966513400828,K01 auto,95346095527742,Ad group 1,LPK17SS00010MUT006R4Y20V1,DeepBI_0502_K01 auto,DeepBI_0502_Ad group 1
DE,231.84,13.37,0.057669,448347666425651,L02 Manu_overstock,473015560737442,L02 Manu,LPL16SS00020BLK0XLB1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
DE,218.4,31.01,0.141987,448347666425651,L02 Manu_overstock,473015560737442,L02 Manu,LPL16SS00020BLK00LB1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
DE,214.2,43.2,0.201681,224384961818476,M19 manu 2,83587434286467,M19 manu,LPM17SS0019LBLU00SA1,DeepBI_0502_M19 manu 2,DeepBI_0502_M19 manu
DE,210.02,6.33,0.03014,77096673832266,L17 L41 L44 manu,148304714078504,Ad group 1,LPL17AW00170BLKXXLR2-19Y,DeepBI_0502_L17 L41 L44 manu,DeepBI_0502_Ad group 1
DE,201.66,9.72,0.0482,218543274235804,L55 manu 绩效词,49174721817159,广告组 - 27.5.2022 15:56:48,LPL19SS0055MT022XLA3,DeepBI_0502_L55 manu 绩效词,DeepBI_0502_广告组 - 27.5.2022 15:56:48
DE,201.6,5.68,0.028175,155494364172523,m35 auto,60724723071500,Ad group 1,LPM17SS00350BLK00LR4,DeepBI_0502_m35 auto,DeepBI_0502_Ad group 1
DE,201.6,21.13,0.104812,110747744302100,M36 auto_overstock,68500905903909,Ad group 1,LPM17SS00360BLK0XLR4,DeepBI_0502_M36 auto_overstock,DeepBI_0502_Ad group 1
DE,200.76,11.63,0.05793,100302274192472,G11 G19 manu,167382219594066,G11 manu,LPG22SS0011MT0300SR4,DeepBI_0502_G11 G19 manu,DeepBI_0502_G11 manu
DE,197.4,13.13,0.066515,224384961818476,M19 manu 2,83587434286467,M19 manu,LPM17SS0019LBLU3XLR1,DeepBI_0502_M19 manu 2,DeepBI_0502_M19 manu
DE,193.26,3.44,0.0178,136915462070708,L58 auto,136425500185954,Ad group 1,LPL18SS0058HGRY2XLR2,DeepBI_0502_L58 auto,DeepBI_0502_Ad group 1
DE,191.52,14.42,0.075292,448347666425651,L02 Manu,473015560737442,L02 Manu,LPL16SS00020NAY00SA1,DeepBI_0502_L02 Manu,DeepBI_0502_L02 Manu
DE,182.29,29.51,0.161885,448347666425651,L02 Manu_overstock,473015560737442,L02 Manu,LPL16SS0002OFWH00LB1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
DE,180.6,6.8,0.037652,224384961818476,M19 manu 2,83587434286467,M19 manu,LPM17SS0019IDBL00LR1-23V1,DeepBI_0502_M19 manu 2,DeepBI_0502_M19 manu
DE,179.78,3.45,0.01919,77096673832266,L17 L41 L44 manu,148304714078504,Ad group 1,LPL17AW00170BLK00LR2-19Y,DeepBI_0502_L17 L41 L44 manu,DeepBI_0502_Ad group 1
DE,173.88,12.5,0.071889,448347666425651,L02 Manu_overstock,473015560737442,L02 Manu,LPL16SS00020NAY00LB1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
DE,171.36,6.08,0.035481,448347666425651,L02 Manu_overstock,473015560737442,L02 Manu,LPL16SS0002DHGY00LA1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
DE,169.68,17.97,0.105905,224384961818476,M19 manu 2_overstock,83587434286467,M19 manu,LPM17SS0019LBLU00SA1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu
DE,168.84,28.02,0.165956,127273181908171,M38 M39 manu,152938518755630,Ad group 1,LPM17AW0038NBWH00MA1,DeepBI_0502_M38 M39 manu,DeepBI_0502_Ad group 1
DE,168.05,8.0,0.047605,218543274235804,L55 manu 绩效词,49174721817159,广告组 - 27.5.2022 15:56:48,LPL19SS0055MT0200LA3,DeepBI_0502_L55 manu 绩效词,DeepBI_0502_广告组 - 27.5.2022 15:56:48
DE,168.0,8.88,0.052857,173353123558502,K01 manu,26365897085680,广告组 - 22.7.2022 14:10:16,LPK17SS0001MT0100SR4,DeepBI_0502_K01 manu,DeepBI_0502_广告组 - 22.7.2022 14:10:16
DE,163.8,9.95,0.060745,134687326172915,M92 M93 auto_overstock,186972197091745,Ad group 1,LPM21SS0092MT050XLR2,DeepBI_0502_M92 M93 auto_overstock,DeepBI_0502_Ad group 1
DE,160.46,8.35,0.052038,102419533468837,M79 M95 auto,209499262020893,Ad group 1,LPM20AW0079BKBW00MR2,DeepBI_0502_M79 M95 auto,DeepBI_0502_Ad group 1
DE,159.6,20.9,0.130952,224384961818476,M19 manu 2,83587434286467,M19 manu,LPM17SS00190BLK00LR1-22V1,DeepBI_0502_M19 manu 2,DeepBI_0502_M19 manu
DE,156.28,7.45,0.047671,136915462070708,L58 auto,136425500185954,Ad group 1,LPL18SS0058LHGY00SR2V2,DeepBI_0502_L58 auto,DeepBI_0502_Ad group 1
DE,151.2,14.0,0.092593,134687326172915,M92 M93 auto,186972197091745,Ad group 1,LPM21SS0092MT050XLR2,DeepBI_0502_M92 M93 auto,DeepBI_0502_Ad group 1
DE,150.86,10.65,0.070595,133547499382377,B14 auto2_overstock,80802964558058,B14 auto,LPB22SS0014MT032XLR4,DeepBI_0502_B14 auto2_overstock,DeepBI_0502_B14 auto
DE,150.36,28.78,0.191407,192442429428734,L01 auto,169660053380852,Ad group 1,LPL16SS00010PUR00MB1,DeepBI_0502_L01 auto,DeepBI_0502_Ad group 1
DE,147.0,1.54,0.010476,173353123558502,K01 manu,26365897085680,广告组 - 22.7.2022 14:10:16,LPK17SS00010MUT006R4Y20V1,DeepBI_0502_K01 manu,DeepBI_0502_广告组 - 22.7.2022 14:10:16
DE,146.16,9.63,0.065887,149683322242472,M92 M93 manu,221743963392489,Ad group 1,LPM21SS0093MT0100LR2,DeepBI_0502_M92 M93 manu,DeepBI_0502_Ad group 1
DE,141.96,8.98,0.063257,448347666425651,L02 Manu_overstock,473015560737442,L02 Manu,LPL16SS0002BURY00SB1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
DE,139.44,6.33,0.045396,215307777163381,L39 L42 auto,238811483340637,广告组 - 13.9.2022 22:07:04,LPL19AW00390WHI2XLR1,DeepBI_0502_L39 L42 auto,DeepBI_0502_广告组 - 13.9.2022 22:07:04
DE,126.0,1.65,0.013095,448347666425651,L02 Manu_overstock,473015560737442,L02 Manu,LPL16SS0002OFWH2XLA1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
DE,126.0,13.74,0.109048,155494364172523,m35 auto_overstock,60724723071500,Ad group 1,LPM17SS00350BLK00LR4,DeepBI_0502_m35 auto_overstock,DeepBI_0502_Ad group 1
DE,126.0,7.81,0.061984,74411237019159,M35 manu_overstock,56481383643156,广告组 - 27.4.2022 14:34:26,LPM17SS00350BLK00LR4,DeepBI_0502_M35 manu_overstock,DeepBI_0502_广告组 - 27.4.2022 14:34:26
DE,126.0,5.55,0.044048,110747744302100,M36 auto,68500905903909,Ad group 1,LPM17SS0036MUT10XLR4V4,DeepBI_0502_M36 auto,DeepBI_0502_Ad group 1
DE,126.0,9.52,0.075556,110747744302100,M36 auto_overstock,68500905903909,Ad group 1,LPM17SS0036MUT10XLR4V4,DeepBI_0502_M36 auto_overstock,DeepBI_0502_Ad group 1
DE,121.8,7.73,0.063465,100302274192472,G11 G19 manu,167382219594066,G11 manu,LPG22SS0011MT0300LR4,DeepBI_0502_G11 G19 manu,DeepBI_0502_G11 manu
DE,121.8,5.53,0.045402,100302274192472,G11 G19 manu,167382219594066,G11 manu,LPG22SS0011MT0400SR4,DeepBI_0502_G11 G19 manu,DeepBI_0502_G11 manu
DE,120.96,13.3,0.109954,448347666425651,L02 Manu,473015560737442,L02 Manu,LPL16SS00020BLK00LB1,DeepBI_0502_L02 Manu,DeepBI_0502_L02 Manu
DE,118.44,13.27,0.11204,100302274192472,G11 G19 manu_overstock,167382219594066,G11 manu,LPG22SS0011MT0300SR4,DeepBI_0502_G11 G19 manu_overstock,DeepBI_0502_G11 manu
DE,118.44,6.35,0.053614,448347666425651,L02 Manu_overstock,473015560737442,L02 Manu,LPL16SS00020BLK00SB1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
DE,117.6,0.55,0.004677,173353123558502,K01 manu,26365897085680,广告组 - 22.7.2022 14:10:16,LPK17SS0001MUT1008R4,DeepBI_0502_K01 manu,DeepBI_0502_广告组 - 22.7.2022 14:10:16
DE,109.2,7.74,0.070879,224384961818476,M19 manu 2_overstock,83587434286467,M19 manu,LPM17SS0019HGRY00SR1-22V1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu
DE,109.2,3.56,0.032601,224780133868996,M19 auto,134695443550665,M19 auto,LPM17SS0019LBLU3XLR1,DeepBI_0502_M19 auto,DeepBI_0502_M19 auto
DE,103.32,2.65,0.025648,74411237019159,M35 manu_overstock,56481383643156,广告组 - 27.4.2022 14:34:26,LPM17SS00350WHI0XLR4V2,DeepBI_0502_M35 manu_overstock,DeepBI_0502_广告组 - 27.4.2022 14:34:26
DE,100.8,9.75,0.096726,478664641933076,DeepBI_0502_L02 Manu_overstock,288057997841518,DeepBI_0502_L02 Manu,LPL16SS0002OFWH00SA1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
DE,97.44,7.52,0.077176,127273181908171,M38 M39 manu,152938518755630,Ad group 1,LPM17AW0038DGNB0XLA1,DeepBI_0502_M38 M39 manu,DeepBI_0502_Ad group 1
DE,96.6,3.36,0.034783,224384961818476,M19 manu 2,83587434286467,M19 manu,LPM17SS0019LPUR00LR1,DeepBI_0502_M19 manu 2,DeepBI_0502_M19 manu
DE,96.6,12.12,0.125466,134687326172915,M92 M93 auto,186972197091745,Ad group 1,LPM21SS0093MT0100SR2,DeepBI_0502_M92 M93 auto,DeepBI_0502_Ad group 1
DE,95.76,1.26,0.013158,448347666425651,L02 Manu,473015560737442,L02 Manu,LPL16SS0002BURY00SB1,DeepBI_0502_L02 Manu,DeepBI_0502_L02 Manu
DE,93.24,1.65,0.017696,111810193241794,M07 M08 auto,46676808713057,Ad group 1,LPM16SS00070GRY0XLP2V3,DeepBI_0502_M07 M08 auto,DeepBI_0502_Ad group 1
DE,92.43,1.3,0.014065,136915462070708,L58 auto,136425500185954,Ad group 1,LPL18SS0058BRWN0XSR2,DeepBI_0502_L58 auto,DeepBI_0502_Ad group 1
DE,92.4,2.72,0.029437,224780133868996,M19 auto,134695443550665,M19 auto,LPM17SS00190BLK00SA1-22V1,DeepBI_0502_M19 auto,DeepBI_0502_M19 auto
DE,90.72,1.29,0.01422,38775018847533,L02 auto new,68633126787897,BU2-L02-Auto new,LPL16SS0002PINK00LA1,DeepBI_0502_L02 auto new,DeepBI_0502_BU2-L02-Auto new
DE,88.2,1.24,0.014059,485433502987584,DeepBI_0502_K01 manu,308571263278257,DeepBI_0502_K01 manu,LPK17SS00010WHI012R4,DeepBI_0502_K01 manu,DeepBI_0502_K01 manu
DE,87.36,6.29,0.072001,224384961818476,M19 manu 2,83587434286467,M19 manu,LPM17SS00190WHIXXLR1-22V1,DeepBI_0502_M19 manu 2,DeepBI_0502_M19 manu
DE,77.28,2.1,0.027174,133547499382377,B14 auto2,80802964558058,B14 auto,LPB22SS0014MT032XLR4,DeepBI_0502_B14 auto2,DeepBI_0502_B14 auto
DE,75.6,1.96,0.025926,38775018847533,L02 auto new_overstock,68633126787897,BU2-L02-Auto new,LPL16SS00020NAY00LB1,DeepBI_0502_L02 auto new_overstock,DeepBI_0502_BU2-L02-Auto new
DE,75.6,4.66,0.06164,448347666425651,L02 Manu_overstock,473015560737442,L02 Manu,LPL16SS00020NAY0XLA1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
DE,75.6,5.58,0.07381,448347666425651,L02 Manu_overstock,473015560737442,L02 Manu,LPL16SS0002OFWH00SB1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
DE,70.56,2.75,0.038974,448347666425651,L02 Manu,473015560737442,L02 Manu,LPL16SS0002DHGY00LA1,DeepBI_0502_L02 Manu,DeepBI_0502_L02 Manu
DE,70.56,3.44,0.048753,38775018847533,L02 auto new,68633126787897,BU2-L02-Auto new,LPL16SS0002OFWH00MB1,DeepBI_0502_L02 auto new,DeepBI_0502_BU2-L02-Auto new
DE,70.56,9.88,0.140023,224384961818476,M19 manu 2_overstock,83587434286467,M19 manu,LPM17SS00190WHIXXLR1-22V1,DeepBI_0502_M19 manu 2_overstock,DeepBI_0502_M19 manu
DE,68.04,3.6,0.05291,38775018847533,L02 auto new,68633126787897,BU2-L02-Auto new,LPL16SS00020BLK00MA1,DeepBI_0502_L02 auto new,DeepBI_0502_BU2-L02-Auto new
DE,67.2,3.8,0.056548,224384961818476,M19 manu 2,83587434286467,M19 manu,LPM17SS00190BLK00SA1-22V1,DeepBI_0502_M19 manu 2,DeepBI_0502_M19 manu
DE,67.2,1.72,0.025595,224384961818476,M19 manu 2,83587434286467,M19 manu,LPM17SS0019BURY00MR1-23V1,DeepBI_0502_M19 manu 2,DeepBI_0502_M19 manu
DE,61.32,5.28,0.086106,224384961818476,M19 manu 2,83587434286467,M19 manu,LPM17SS0019HGRY00SR1-22V1,DeepBI_0502_M19 manu 2,DeepBI_0502_M19 manu
DE,52.92,1.9,0.035903,74411237019159,M35 manu,56481383643156,广告组 - 27.4.2022 14:34:26,LPM17SS00350WHIXXLR4V3,DeepBI_0502_M35 manu,DeepBI_0502_广告组 - 27.4.2022 14:34:26
DE,52.92,2.65,0.050076,74411237019159,M35 manu_overstock,56481383643156,广告组 - 27.4.2022 14:34:26,LPM17SS00350WHIXXLR4V3,DeepBI_0502_M35 manu_overstock,DeepBI_0502_广告组 - 27.4.2022 14:34:26
DE,50.4,1.8,0.035714,38775018847533,L02 auto new,68633126787897,BU2-L02-Auto new,LPL16SS00020BLK00SB1,DeepBI_0502_L02 auto new,DeepBI_0502_BU2-L02-Auto new
DE,50.4,0.45,0.008929,38775018847533,L02 auto new,68633126787897,BU2-L02-Auto new,LPL16SS00020NAY00LB1,DeepBI_0502_L02 auto new,DeepBI_0502_BU2-L02-Auto new
DE,50.4,1.62,0.032143,448347666425651,L02 Manu_overstock,473015560737442,L02 Manu,LPL16SS00020NAY00SA1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
DE,50.4,0.45,0.008929,38775018847533,L02 auto new,68633126787897,BU2-L02-Auto new,LPL16SS00020NAY2XLA1,DeepBI_0502_L02 auto new,DeepBI_0502_BU2-L02-Auto new
DE,50.4,2.72,0.053968,448347666425651,L02 Manu_overstock,473015560737442,L02 Manu,LPL16SS00020NAY2XLA1,DeepBI_0502_L02 Manu_overstock,DeepBI_0502_L02 Manu
DE,50.4,2.34,0.046429,448347666425651,L02 Manu,473015560737442,L02 Manu,LPL16SS0002OFWH00LB1,DeepBI_0502_L02 Manu,DeepBI_0502_L02 Manu
DE,50.4,4.35,0.08631,448347666425651,L02 Manu,473015560737442,L02 Manu,LPL16SS0002OFWH00MB1,DeepBI_0502_L02 Manu,DeepBI_0502_L02 Manu
DE,50.4,3.31,0.065675,448347666425651,L02 Manu,473015560737442,L02 Manu,LPL16SS0002OFWH00SB1,DeepBI_0502_L02 Manu,DeepBI_0502_L02 Manu
DE,50.4,1.42,0.028175,38775018847533,L02 auto new_overstock,68633126787897,BU2-L02-Auto new,LPL16SS0002PINK00LA1,DeepBI_0502_L02 auto new_overstock,DeepBI_0502_BU2-L02-Auto new
DE,50.4,0.03,0.000595,224780133868996,M19 auto,134695443550665,M19 auto,LPM17SS00190BLK00LR1-22V1,DeepBI_0502_M19 auto,DeepBI_0502_M19 auto
